Source,Target,Type,Id,Label,timeset,Weight,action
403,212,Directed,3582,text_reply,,1,text_reply
176,212,Directed,3583,text_reply,,1,text_reply
273,212,Directed,3584,text_reply,,1,text_reply
181,300,Directed,3586,text_reply,,1,text_reply
111,503,Directed,3588,text_reply,,1,text_reply
111,279,Directed,3589,text_reply,,1,text_reply
300,111,Directed,3590,text_reply,,1,text_reply
273,356,Directed,3591,text_reply,,1,text_reply
225,225,Directed,3592,text_reply,,1,text_reply
279,344,Directed,3593,text_reply,,1,text_reply
181,406,Directed,3595,text_reply,,2,text_reply
406,181,Directed,3596,text_reply,,1,text_reply
82,181,Directed,3598,text_reply,,1,text_reply
273,181,Directed,3599,text_reply,,2,text_reply
107,472,Directed,3600,text_reply,,1,text_reply
16,356,Directed,3601,text_reply,,1,text_reply
176,16,Directed,3602,text_reply,,2,text_reply
16,406,Directed,3603,text_reply,,1,text_reply
273,16,Directed,3604,text_reply,,1,text_reply
166,273,Directed,3606,text_reply,,1,text_reply
122,472,Directed,3607,text_reply,,1,text_reply
263,254,Directed,3608,text_reply,,1,text_reply
477,435,Directed,3609,text_reply,,1,text_reply
435,300,Directed,3612,text_reply,,2,text_reply
300,435,Directed,3613,text_reply,,4,text_reply
435,472,Directed,3614,text_reply,,1,text_reply
435,87,Directed,3615,text_reply,,1,text_reply
472,300,Directed,3619,text_reply,,1,text_reply
163,279,Directed,3620,text_reply,,1,text_reply
159,244,Directed,3621,text_reply,,3,text_reply
477,80,Directed,3623,text_reply,,1,text_reply
225,80,Directed,3624,text_reply,,2,text_reply
80,225,Directed,3626,text_reply,,1,text_reply
477,340,Directed,3629,text_reply,,1,text_reply
80,477,Directed,3630,text_reply,,1,text_reply
181,318,Directed,3634,invite_members,,1,invite_members
181,181,Directed,3635,text_reply,,1,text_reply
107,300,Directed,3636,text_reply,,2,text_reply
181,458,Directed,3637,text_reply,,1,text_reply
458,181,Directed,3638,text_reply,,1,text_reply
300,279,Directed,3639,text_reply,,2,text_reply
402,462,Directed,3641,invite_members,,1,invite_members
435,470,Directed,3642,text_reply,,2,text_reply
181,272,Directed,3643,text_reply,,1,text_reply
118,300,Directed,3644,text_reply,,1,text_reply
9,118,Directed,3645,text_reply,,2,text_reply
300,118,Directed,3646,text_reply,,1,text_reply
300,9,Directed,3647,text_reply,,4,text_reply
317,327,Directed,3648,text_reply,,1,text_reply
422,272,Directed,3649,text_reply,,1,text_reply
327,317,Directed,3650,text_reply,,1,text_reply
97,181,Directed,3651,text_reply,,1,text_reply
164,197,Directed,3652,invite_members,,1,invite_members
16,296,Directed,3653,text_reply,,2,text_reply
2,277,Directed,3654,text_reply,,1,text_reply
16,405,Directed,3655,text_reply,,1,text_reply
181,26,Directed,3657,text_reply,,2,text_reply
418,181,Directed,3659,text_reply,,1,text_reply
181,418,Directed,3660,text_reply,,2,text_reply
26,181,Directed,3661,text_reply,,2,text_reply
338,87,Directed,3662,text_reply,,1,text_reply
503,20,Directed,3663,text_reply,,1,text_reply
365,87,Directed,3664,text_reply,,1,text_reply
87,365,Directed,3665,text_reply,,1,text_reply
314,89,Directed,3666,text_reply,,1,text_reply
229,314,Directed,3667,text_reply,,1,text_reply
5,2,Directed,3670,text_reply,,1,text_reply
